,CityID,Comments,Date,User
0,g55229,Make your holiday season merry & bright in Nashville. ,Nov 2019,"Nashville, Tennessee"
1,g55229,,,
2,g55229,,,
3,g55229,"The Napa Valley Wine Train is a great way to experience it without having to drive. Enjoy vineyard views, wine tastings, and an onboard multi-course lunch or dinner in a restored early-1900s Pullman car.",Sep 2019,Business Insider
4,g55229,,,
5,g55229,,,
6,g55229,"Make the most of your experience in Nashville with these helpful travel tips. We have tools for currency exchange, translation services, weather, and more!",Aug 2019,"Nashville, Tennessee"
7,g55229,,,
8,g55229,,,
9,g55229,"In order to qualify, properties must rank high in excellence for housekeeping two years in a row in their inspection and have no AAA member complaints. ",Aug 2019,SmarterTravel
10,g55229,,,
11,g55229,,,
12,g55229,Experience Music City for less.,Feb 2020,"Nashville, Tennessee"
13,g55229,,,
14,g55229,,,
15,g55229,Number 12 and 13 have been in business over 100 years! 😮 Check out Savannah's other timeless spots.,Oct 2019,Visit Savannah
16,g55229,,,
17,g55229,,,
18,g55229,"Spring break is one of the best times to travel, but costs can add up quickly, especially if you and your friends are eyeing a faraway destination. Luckily, you don't have to drain your bank account to have a little fun. No matter if you're looking for a tropical beach getaway or wanting to hit the slopes for the last of ski season, these budget-conscious getaways still provide a hell of a good time.",Jan 2020,PopSugar
19,g55229,,,
20,g55229,,,
21,g55229,,Jul 2019,"Nashville, Tennessee"
22,g55229,,,
23,g55229,,,
24,g55229,,Aug 2019,Viator
25,g55229,,,
26,g55229,,,
27,g55229,,Oct 2019,"Nashville, Tennessee"
28,g55229,,,
29,g55229,,,
30,g55229,"Nashville may be known as Music City, with honky-tonks galore, but the city offers oh, so many facets to explore. From the diverse food scene to the bustling shopping districts and a colorful art scene — and yes, plenty of live music — there’s something for everyone. ",Sep 2019,Marriott Bonvoy Traveler
31,g55229,,,
32,g55229,,,
33,g55229,,Feb 2019,DameTraveler
34,g55229,,,
35,g55229,,,
36,g55229,"New year, new vacation ideas!",Jan 2020,Family Vacation Critic
37,g55229,,,
38,g55229,,,
39,g55229,,Feb 2019,DameTraveler
40,g55229,,,
41,g55229,,,
42,g55229,"Your 20s are a time to get out and explore new cultures, but don't forget to take advantage of the diverse destinations right here in the United States. Even if it's a quick weekend trip, it will feed that desire of wanderlust in just a few hours by simply hopping on a train or taking a road trip. Whether you're a foodie who's looking to try a new cuisine or a nature-lover who wants to hike the canyons, we've rounded up 2019's best places to travel in the US if you're in your 20s.",Dec 2019,PopSugar
43,g55229,,,
44,g55229,,,
45,g55229,,Mar 11,"Nashville, Tennessee"
46,g55229,,,
47,g55229,,,
48,g55229,12 Of The Very Best Things To Do In Nashville,Jan 2019,Hand Luggage Only
49,g55229,,,
50,g55229,,,
51,g55229,,Jul 2019,Family Vacation Critic
52,g55229,,,
53,g55229,,,
54,g55229,,Feb 2020,Insider
55,g55229,,,
56,g55229,,,
57,g55229,,Dec 2018,BloomingtonMN
58,g55229,,,
59,g55229,,,
60,g55229,"If choosing your next meal is usually dependent on if the restaurant has natural lighting or cute decor, then you'll appreciate finding a spot that has the potential to go viral on social media. Whether it's colorful dim sum or eating in igloos on a rooftop, traveling across the world for an Instagrammable dining experience is totally worth it. ",Sep 2019,PopSugar
61,g55229,,,
62,g55229,,,
63,g55229,Your Bumper 1-Week Itinerary To Explore Tennessee,Jan 2019,Hand Luggage Only
64,g55229,,,
65,g55229,,,
66,g55229,,Sep 2019,Viator
67,g55229,,,
68,g55229,,,
69,g55229,,Jul 2019,"Nashville, Tennessee"
70,g55229,,,
71,g55229,,,
