,CityID,Comments,Date,User
0,g60982,,Dec 2017,VisitOahu
1,g60982,,,
2,g60982,,,
3,g60982,No airports. No long drives. And maybe not even a hotel.,Jun 2019,Matador Network
4,g60982,,,
5,g60982,,,
6,g60982,,Dec 2016,VisitOahu
7,g60982,,,
8,g60982,,,
9,g60982,,May 2019,Parents
10,g60982,,,
11,g60982,,,
12,g60982,"Top Places to Travel: Or Simply, 196 Countries in 21 Days . . . THE WORLD TOUR WITH SAFRANS DU MONDE",Dec 2018,Galavante
13,g60982,,,
14,g60982,,,
15,g60982,"Easy to reach from the U.S. mainland, Oahu is the ideal destination for multigenerational family travel. The island offers extraordinary ways to experience and share Hawaii’s unique culture and…",Jun 2019,VisitOahu
16,g60982,,,
17,g60982,,,
18,g60982,,Jan 2017,VisitOahu
19,g60982,,,
20,g60982,,,
21,g60982,A good travel photo tells you something about the place it’s depicting. But a great travel photo reveals some aspect of that place’s true character that may have been hidden—and waiting for the photographer to illuminate it.,Dec 2019,National Geographic
22,g60982,,,
23,g60982,,,
24,g60982,"Top Places to Travel: THE BEST RESTAURANTS IN THE UNITED STATES . . . Some people eat to live. We live to eat. And if you’re like us, the dishes you experience at a particular destination are often as memorable as the destinations themselves. ",Jan 2019,Galavante
25,g60982,,,
26,g60982,,,
27,g60982,,Aug 2019,Thrillist
28,g60982,,,
29,g60982,,,
30,g60982,,Nov 2018,The Hawaiian Islands
31,g60982,,,
32,g60982,,,
33,g60982,11 Best Things To Do In Honolulu,Feb 2019,Hand Luggage Only
34,g60982,,,
35,g60982,,,
36,g60982,Did your go-to airport make the list?,Aug 2019,The Points Guy
37,g60982,,,
38,g60982,,,
39,g60982,No trip to Oahu is complete without experiencing the below list of Must Do's on Oahu: Surf lessons in Waikiki - Welcome to the birthplace of surfing. Ancient Hawaiian kings and queens perfected the…,Jun 2019,VisitOahu
40,g60982,,,
41,g60982,,,
42,g60982,,Sep 2019,DameTraveler
43,g60982,,,
44,g60982,,,
45,g60982,,Jan 2015,VisitOahu
46,g60982,,,
47,g60982,,,
48,g60982,It's here! Check out America's 100 Best Wine Restaurants of 2019! ,Jun 2019,Wine Enthusiast
49,g60982,,,
50,g60982,,,
51,g60982,Immerse yourself in the heart and soul of Hawaiian culture with unique hands-on experiences that reveal deeply rooted and modern interpretations of historical practices. From lei making to Polynesian…,Jun 2019,VisitOahu
52,g60982,,,
53,g60982,,,
54,g60982,,Nov 2019,Insider
55,g60982,,,
56,g60982,,,
57,g60982,,Jul 2019,DameTraveler
58,g60982,,,
59,g60982,,,
60,g60982,9 Best Places In Hawaii You Must Visit,Feb 2019,Hand Luggage Only
61,g60982,,,
62,g60982,,,
63,g60982,,May 2019,Wine Enthusiast
64,g60982,,,
65,g60982,,,
66,g60982,Saying “I Do” in The Heart of Hawaii Why Oahu Oahu’s natural beauty and authentic Hawaiian culture are just two of the reasons why “The Heart of Hawaii” is the perfect backdrop for extraordinary…,Jun 2019,VisitOahu
67,g60982,,,
68,g60982,,,
69,g60982,"From beautiful beaches to delicious seaside cuisine, these 10 cities have all the essentials (and some neat languages to learn) for your next warm trip 🌞 🏖️ >>> ",Jun 2019,EF Education First
70,g60982,,,
71,g60982,,,
72,g60982,,Dec 2017,VisitOahu
73,g60982,,,
74,g60982,,,
75,g60982,"Experience the Urban Vibe of Waikiki and Honolulu and the Quiet Beauty of Her Coastal Regions Visiting Oahu for the first time? Oahu, “The Heart of Hawaii,” is the only Hawaiian island to offer two…",Jun 2019,VisitOahu
76,g60982,,,
77,g60982,,,
78,g60982,"Beach trips are supposed to feel relaxing and slow-paced. Whether you’re looking to surf, dive, paddle, or just read a book in a hammock, the point is that you’re getting away from it all. Which is why sometimes you need to escape the hustle and bustle of more well-known seaside destinations (we’re looking at you, Cancún and Waikiki) and find those beach towns that are a little sleepier.",Sep 2019,Outside Magazine
79,g60982,,,
80,g60982,,,
81,g60982,A growing number of outfitters are offering options for adaptive athletes.,Jul 2019,Outside Magazine
82,g60982,,,
83,g60982,,,
84,g60982,"Oahu: Culinary Paradise in the Pacific Oahu offers travelers a world class culinary destination with a vibrant and eclectic food scene from colorful farmers markets, locally loved hole-in-the-walls…",Jun 2019,VisitOahu
85,g60982,,,
86,g60982,,,
87,g60982,"Pros: World-class beach, wide variety of on-site dining and activity choices, friendly service. Cons: Pricey, small pool, a bit distant from other Big Island activities.",May 2019,The Points Guy
88,g60982,,,
89,g60982,,,
90,g60982,,Jan 2017,VisitOahu
91,g60982,,,
92,g60982,,,
93,g60982,"Go beyond the beach and explore Oahu’s hidden wonders. Experience the island’s cutting edge arts and music scene, a mountainside architectural masterpiece, an historic railway, Waikiki’s exciting…",Jun 2019,VisitOahu
94,g60982,,,
95,g60982,,,
96,g60982,,Apr 2019,Viator
97,g60982,,,
98,g60982,,,
99,g60982,"Learn to Surf Where the Sport Was Born 

Surfing is a global sport, but it was born in Hawaii. Learn to surf at Waikiki, the same beach where Hawaiian royalty used to ride the waves. And visit the legendary North Shore, home to big wave surfing championships. #VisitOahu #Surfing",Nov 2019,VisitOahu
100,g60982,,,
101,g60982,,,
102,g60982,,May 2019,Family Vacation Critic
103,g60982,,,
104,g60982,,,
105,g60982,,Dec 2017,VisitOahu
106,g60982,,,
107,g60982,,,
108,g60982,,Sep 2018,Jerre_Stead
109,g60982,,,
110,g60982,,,
111,g60982,"Perfect year-round weather and breathtaking natural beauty will inspire you to enjoy Oahu’s many ocean and land activities. You can surf, stand up paddle, sail, kayak, and snorkel. Cycling, hiking…",Jun 2019,VisitOahu
112,g60982,,,
113,g60982,,,
