,CityID,Comments,Date,User
0,g37209,16 Cheapest cities to visit in the USA,May 2019,Hand Luggage Only
1,g37209,,,
2,g37209,,,
3,g37209,"According to doctors and the backs of cereal boxes, breakfast is the most important meal of the day. And because we always agree with whatever they say on Lucky Charms boxes, we combined our forces to track down the best breakfast spots around the country, then went back for more biscuits and gravy... just to make sure.",Mar 2019,Thrillist
4,g37209,,,
5,g37209,,,
6,g37209,Did your go-to airport make the list?,Aug 2019,The Points Guy
7,g37209,,,
8,g37209,,,
9,g37209,"Every state in the US has a bar or restaurant that's opened up its space to the outdoors.

Some spots have mountain or skyline views, others have breweries and pools — here are the best rooftop bars in all 50 states.
",Oct 2018,Business Insider
10,g37209,,,
11,g37209,,,
12,g37209,THE. WAIT. IS. FINALLY. OVER. ,Oct 2019,The Points Guy
13,g37209,,,
14,g37209,,,
15,g37209,"For the ghost hunters out there, these are some unique hotels with unsolved mysteries at their core.",Mar 2019,The Hotel Storyteller
16,g37209,,,
17,g37209,,,
18,g37209,The sky's the limit when you choose one of these family-friendly and affordable urban hubs for your next trip.,May 2019,Parents
19,g37209,,,
20,g37209,,,
21,g37209,Abandoned places have a way of sending chills up your spine.,Oct 2018,Insider
22,g37209,,,
23,g37209,,,
24,g37209,New courses! Upgraded resorts! Major events! These are the destinations to visit in 2019,Mar 2019,Golf Advisor
25,g37209,,,
26,g37209,,,
27,g37209,"Green thumbs, unite! These Editors' Choice Award winners - some of the top parks and botanic gardens in the world - will boost you into bonafide ""plant mom"" status in no time.",Nov 2019,TripSavvy
28,g37209,,,
29,g37209,,,
30,g37209,"Plus, the top attractions the kids will love.",Sep 2018,Experiences
31,g37209,,,
32,g37209,,,
33,g37209,"It's amazing how much there is to get out and do in the United States. Whether it's beautiful beaches to relax on or national parks to admire, there really is something for everyone. So pack your bags for a beautiful Fall vacation and check out one of these tourist attractions wherever your destination may be.",Dec 2018,PopSugar
34,g37209,,,
35,g37209,,,
36,g37209,,Jun 2019,Wine Enthusiast
37,g37209,,,
38,g37209,,,
39,g37209,,Dec 2018,Thrillist
40,g37209,,,
41,g37209,,,
42,g37209,It's a difference of jamon and hamburgers to start.,Sep 2018,Insider
43,g37209,,,
44,g37209,,,
45,g37209,It's here! Check out America's 100 Best Wine Restaurants of 2019! ,Jun 2019,Wine Enthusiast
46,g37209,,,
