,CityID,Comments,Date,User
0,g34675,"In autumn, the heat, mosquitos, wildfires, and vacation crowds have all died down, and you stand a chance at having fall foliage, butterfly migrations, and meteor showers all to yourself.",Oct 2018,Outside Magazine
1,g34675,,,
2,g34675,,,
3,g34675,12 Best Places In Florida To Visit,Nov 2019,Hand Luggage Only
4,g34675,,,
5,g34675,,,
6,g34675,"The Sunshine State has deals for (sunny) days. We found the seven most affordable destinations in Florida, from Tampa to Tallahassee. ",Jan 2020,Oyster
7,g34675,,,
8,g34675,,,
9,g34675,"Get outdoors and explore Florida's natural beauty! The 500 miles between Northwest Florida and the Florida Keys encompass a diverse assortment of landscapes and environments, ranging from the Apalachicola National Forest to the famed ""River of Grass"" that creates Everglades National Park.",Apr 2019,VISIT FLORIDA
10,g34675,,,
11,g34675,,,
12,g34675,,Feb 2019,VISIT FLORIDA
13,g34675,,,
14,g34675,,,
15,g34675,,Jul 2019,Family Vacation Critic
16,g34675,,,
17,g34675,,,
18,g34675,"Ringing in 2020 in Florida? From a beach ball drop, to fireworks, to kid-friendly countdown hours - check out these events happening around the Sunshine State!",Dec 2019,VISIT FLORIDA
19,g34675,,,
20,g34675,,,
21,g34675,,Jul 2018,Family Vacation Critic
22,g34675,,,
23,g34675,,,
24,g34675,Perfect for a fall getaway!,Oct 2018,Family Vacation Critic
25,g34675,,,
26,g34675,,,
27,g34675,"Northwest Florida is calling you. And you should answer with a family vacation at some of the most beautiful beaches in the state. Ah, but there’s more. Here are 15 ideas to make your next Florida vacation the best ever.",Mar 2019,VISIT FLORIDA
28,g34675,,,
29,g34675,,,
30,g34675,Think Napa and Vegas can't possibly be kid-friendly? Think again!,Oct 2019,Family Vacation Critic
31,g34675,,,
32,g34675,,,
33,g34675,Looking for family-friendly spring break destinations? Want to avoid the college crowds as much as possible? Here are five tops spots along with ideas for what you can see and do while you're there.,Mar 2019,VISIT FLORIDA
34,g34675,,,
35,g34675,,,
36,g34675,,Jul 2017,Angelle225
37,g34675,,,
38,g34675,,,
39,g34675,,Oct 2015,FlaHarlock
40,g34675,,,
41,g34675,,,
42,g34675,,Nov 2017,John L
43,g34675,,,
44,g34675,,,
45,g34675,,Jul 2016,TwoEggTV
46,g34675,,,
47,g34675,,,
48,g34675,,Mar 2015,Peter H
49,g34675,,,
50,g34675,,,
51,g34675,,Oct 2015,FlaHarlock
52,g34675,,,
53,g34675,,,
54,g34675,,Jan 2019,sara s
55,g34675,,,
56,g34675,,,
57,g34675,,Jun 2016,Will132
58,g34675,,,
59,g34675,,,
60,g34675,,Oct 2015,Peyts69
61,g34675,,,
62,g34675,,,
63,g34675,,Oct 2015,FlaHarlock
64,g34675,,,
65,g34675,,,
66,g34675,,Jul 2016,Capt Andy f f
67,g34675,,,
68,g34675,,,
69,g34675,,Jun 2013,TryppAdams
70,g34675,,,
71,g34675,,,
72,g34675,,Apr 2014,Felicia M
73,g34675,,,
74,g34675,,,
75,g34675,,May 2017,ju4052
76,g34675,,,
77,g34675,,,
78,g34675,,Jul 2016,GaryAnton
79,g34675,,,
80,g34675,,,
81,g34675,,Jan 2016,PNRao
82,g34675,,,
83,g34675,,,
84,g34675,,Jan 2017,saysbs
85,g34675,,,
86,g34675,,,
87,g34675,,Dec 2017,Roadtripist
88,g34675,,,
89,g34675,,,
90,g34675,,May 2015,gwendalyn
91,g34675,,,
92,g34675,,,
93,g34675,,Jul 2016,364katiew
94,g34675,,,
95,g34675,,,
96,g34675,,Sep 2019,abqsage
97,g34675,,,
98,g34675,,,
99,g34675,,Oct 2015,FlaHarlock
100,g34675,,,
101,g34675,,,
102,g34675,,Apr 2018,adam0263
103,g34675,,,
104,g34675,,,
105,g34675,,Aug 2019,everettw
106,g34675,,,
107,g34675,,,
108,g34675,,Sep 2017,Levon M
109,g34675,,,
110,g34675,,,
111,g34675,,Dec 2018,thunderduck18
112,g34675,,,
113,g34675,,,
114,g34675,,Mar 2017,Bob19512014
115,g34675,,,
116,g34675,,,
117,g34675,,Dec 2016,FionaandJames
118,g34675,,,
119,g34675,,,
120,g34675,,Oct 2019,Mary
121,g34675,,,
122,g34675,,,
123,g34675,,Jul 2019,TrailTrekker15
124,g34675,,,
125,g34675,,,
126,g34675,,Nov 2017,TravelVidaa
127,g34675,,,
128,g34675,,,
129,g34675,,Oct 2015,LauraL7
130,g34675,,,
131,g34675,,,
132,g34675,,Apr 2017,All50
133,g34675,,,
134,g34675,,,
135,g34675,,Oct 2015,Peyts69
136,g34675,,,
137,g34675,,,
138,g34675,,Nov 2019,TrailTrekker15
139,g34675,,,
140,g34675,,,
141,g34675,,Feb 2019,VISIT FLORIDA
142,g34675,,,
143,g34675,,,
144,g34675,,Oct 2019,Smiles4miles
145,g34675,,,
146,g34675,,,
147,g34675,,Mar 2017,William L
148,g34675,,,
149,g34675,,,
150,g34675,,Feb 2018,Robert W
151,g34675,,,
