,CityID,Comments,Date,User
0,g60893,We're excited to be featured on this USA TODAY 10Best list of Most Underrated Food Cities! Now's a great time to start planning your 2020 RVA foodie getaway!,Nov 2019,VisitRichmondVA
1,g60893,,,
2,g60893,,,
3,g60893,"Every state in the US has a bar or restaurant that's opened up its space to the outdoors.

Some spots have mountain or skyline views, others have breweries and pools — here are the best rooftop bars in all 50 states.
",Oct 2018,Business Insider
4,g60893,,,
5,g60893,,,
6,g60893,Looking for fun NYE plans? Look no further! We've got the rundown of all the awesome ways you can ring in 2020 in RVA! ,Dec 2019,VisitRichmondVA
7,g60893,,,
8,g60893,,,
9,g60893,"If you're planning a trip to the south, it's important to remember that there are places beyond popular destinations such as Nashville, Savannah, Charleston and New Orleans. If you’re planning your own road trip around this region, don’t miss these underrated towns and cities.",Apr 2019,The Points Guy
10,g60893,,,
11,g60893,,,
12,g60893,"Hey football fans! Washington Redskins Training Camp is currently underway in RVA through Sunday, August 11th. We've got tons of fun stuff to see and do during your free time, so check out this guide and get ready for an awesome time! Hail! 🏈",Jul 2019,VisitRichmondVA
13,g60893,,,
14,g60893,,,
15,g60893,"There are a number of American cities with lesser-known, but thriving, music scenes. For example, even though Nashville is famous for live music, the nearby city of Bristol is known as the ""Birthplace of Country Music.""

",Nov 2018,Business Insider
16,g60893,,,
17,g60893,,,
18,g60893,"""Raise a glass, Richmond: you’re America’s Beer City."" Thrillist highlights its top picks for The Best Breweries in Richmond! Cheers y'all! 🍻",Jan 2020,VisitRichmondVA
19,g60893,,,
20,g60893,,,
21,g60893,It's here! Check out America's 100 Best Wine Restaurants of 2019! ,Jun 2019,Wine Enthusiast
22,g60893,,,
23,g60893,,,
24,g60893,Beat the scorching summer heat with a decadent ice cream treat from one of our fabulous local sweet shops! 🍨,Jul 2019,VisitRichmondVA
25,g60893,,,
26,g60893,,,
27,g60893,,Jun 2019,Wine Enthusiast
28,g60893,,,
29,g60893,,,
30,g60893,"There are plenty of things to consider when choosing the perfect restaurant — and in the world of Instagram, the scenery can be just as important as the quality of the food.",Feb 2019,Business Insider
31,g60893,,,
32,g60893,,,
33,g60893,,Nov 2018,VisitRichmondVA
34,g60893,,,
35,g60893,,,
36,g60893,"We've combed through each state and listed an array of dazzling destinations, guaranteed to satisfy your bubbling wanderlust. No matter if you're looking to flee the piles of snow or flock to them, this country oozes with adventure for every type of wanderer. So go ahead, pack your bags.",Nov 2018,PopSugar
37,g60893,,,
