,CityID,Comments,Date,User
0,g40024,,Sep 2014,Visit Baton Rouge
1,g40024,,,
2,g40024,,,
3,g40024,"You may have your list of travel destinations down, but they probably include the typical big cities that everyone goes to in the country. National Geographic's list of the top 29 small cities in the US will give you some serious travel inspiration. Where will you go next?",Mar 2019,Business Insider
4,g40024,,,
5,g40024,,,
6,g40024,A guide to visiting all of the Louisiana plantations along the River Road between New Orleans and Baton Rouge. Our travel guide will help you decide which plantation is the right one(s) for you to visit. ,Nov 2018,IndependentTravelCats
7,g40024,,,
8,g40024,,,
9,g40024,"You may strain your neck while checking out these amazing glass ceilings from around the world, but the gorgeous creations resting above your heads will be very much worth it.",Jun 2019,Matador Network
10,g40024,,,
11,g40024,,,
12,g40024,,Mar 2016,Visit Baton Rouge
13,g40024,,,
14,g40024,,,
15,g40024,,Jul 2012,Visit Baton Rouge
16,g40024,,,
17,g40024,,,
18,g40024,,May 2019,Wine Enthusiast
19,g40024,,,
20,g40024,,,
21,g40024,,May 2015,Visit Baton Rouge
22,g40024,,,
23,g40024,,,
24,g40024,"New Orleans may have spectacular food, drinking, and partying but it isn't the only city worth a visit in Louisiana. Outside the music-filled, beignet-making streets of New Orleans, there are dozens of attractions for nature lovers, culture enthusiasts, and of course, foodies. Here are 10 locations to visit in Louisiana that aren't The Big Easy.",Mar 2019,Business Insider
25,g40024,,,
26,g40024,,,
27,g40024,"The sweet dessert is filled with a cinnamon-sugar dough, and the outside is layered with purple, green, and gold icing — the traditional colors of Mardi Gras.",Feb 2019,Matador Network
28,g40024,,,
29,g40024,,,
30,g40024,,Jan 2020,Freedom58978304997
31,g40024,,,
32,g40024,,,
33,g40024,,Dec 2018,John Kelton
34,g40024,,,
35,g40024,,,
36,g40024,,Mar 2018,Angelle225
37,g40024,,,
38,g40024,,,
39,g40024,,Dec 2018,John Kelton
40,g40024,,,
41,g40024,,,
42,g40024,,Sep 2016,Heather R
43,g40024,,,
44,g40024,,,
45,g40024,,May 2019,Barbara M
46,g40024,,,
47,g40024,,,
48,g40024,,Jul 2018,Elma Sue M
49,g40024,,,
50,g40024,,,
51,g40024,,Feb 2016,GeauxDowntownBR
52,g40024,,,
53,g40024,,,
54,g40024,,Aug 2013,RetiredTravelerTN
55,g40024,,,
56,g40024,,,
57,g40024,,May 2015,Jmatt182
58,g40024,,,
59,g40024,,,
