,CityID,Comments,Date,User
0,g54171,,Nov 2018,DameTraveler
1,g54171,,,
2,g54171,,,
3,g54171,,Jun 2019,Thrillist
4,g54171,,,
5,g54171,,,
6,g54171,,Feb 2019,DameTraveler
7,g54171,,,
8,g54171,,,
9,g54171,"One of the greatest joys of travel is discovering different cultures through cuisine. And with an upswing of food festivals popping up around the world — often bringing together top chefs, renowned mixologists, beverage experts, and celebrities for extravagant multiday celebrations — there's never been a better time to take a trip solely for the food.",Jan 2020,PopSugar
10,g54171,,,
11,g54171,,,
12,g54171,"Architecturally, and in atmosphere, the cities form a wonderful contrast. ",May 2019,Hideaway Report
13,g54171,,,
14,g54171,,,
15,g54171,Our locations are timeless but our Exclusive offer is definitely not! Save up to 25% on your stay or journey with our Exclusive Offer if you book before January 21st (T&Cs apply). Where will you go next?,Aug 2019,Belmond
16,g54171,,,
17,g54171,,,
18,g54171,It's here! Check out America's 100 Best Wine Restaurants of 2019! ,Jun 2019,Wine Enthusiast
19,g54171,,,
20,g54171,,,
21,g54171,“This was the most unique dining experience we’ve ever had.” Find out which restaurants made the cut in this year’s Travelers’ Choice Awards and what travelers had to say about them.,Oct 2019,Tripadvisor
22,g54171,,,
23,g54171,,,
24,g54171,"Why have one when you can have three? Sample a trio of tasty bites for your main course at Flight Memphis, a local hot spot in Tennessee. For more U.S. fine dining restaurants (where indulging is required), check out these summer recommendations.",Jul 2019,Tripadvisor
25,g54171,,,
26,g54171,,,
27,g54171,Charleston's foodie scene is booming,Apr 2019,The Independent
28,g54171,,,
29,g54171,,,
30,g54171,"These are the best cities in the US for a weekend trip, based on expert opinions from TripAdvisor and seasoned travelers. Cincinnati, Ohio is an underrated Midwestern destination known for its cultural institutions, including the Cincinnati Art Museum and the Cincinnati Zoo. San Antonio, Texas is best known as the home of the Alamo, but it also boasts the bustling River Walk, which is lined with restaurants and shops. For more of the best weekend destinations, click the link. ",Feb 2020,Business Insider
31,g54171,,,
32,g54171,,,
33,g54171,"Charleston and Savannah are only a little more than 100 miles apart, or an easy two-hour drive — three if you abjure the main highway and follow the scenic coastal road via Beaufort — and are often visited on the same trip. Architecturally, and in atmosphere, the cities form a wonderful contrast. Charleston is a place of white neoclassical houses, surrounded by colorful gardens and often illuminated by intense light reflected from the sea. Whereas Savannah’s grand Regency mansions are built chie",Apr 2019,Hideaway Report
34,g54171,,,
35,g54171,,,
36,g54171,,Oct 2019,Tripadvisor
37,g54171,,,
38,g54171,,,
39,g54171,Tap into these 10 breweries!,Apr 2019,USA TODAY 10Best
40,g54171,,,
