,CityID,Comments,Date,User
0,g33388,16 Cheapest cities to visit in the USA,May 2019,Hand Luggage Only
1,g33388,,,
2,g33388,,,
3,g33388,Kids have good taste,Dec 2019,The Denver Post
4,g33388,,,
5,g33388,,,
6,g33388,"It’s a great time to be a beer lover — especially if you’re living in or plan on visiting the U.S. any time soon. Stretched across the land of the free, more and more craft breweries are popping up, leading to a new wave of ales, sours, lagers, and lambics.",Oct 2019,Passion Passport
7,g33388,,,
8,g33388,,,
9,g33388,,Jun 2019,Wine Enthusiast
10,g33388,,,
11,g33388,,,
12,g33388,,Nov 2019,Family Vacation Critic
13,g33388,,,
14,g33388,,,
15,g33388,"There’s plenty to do within Denver city limits, but the Mile-High City has long been known as a springboard for other nearby trips. While some cities may have one or two nearby day-trips, Denver is next to the Rocky Mountains, fascinating museums, interesting stops, and other charming mountain towns you’ll want to check out.

",Jun 2019,TripSavvy
16,g33388,,,
17,g33388,,,
18,g33388,"September, October, and early November offer a special window of affordable possibilities before the high prices of the holidays hit.",Sep 2019,SmarterTravel
19,g33388,,,
20,g33388,,,
21,g33388,"Serious golfers, and mediocre ones, bring along their clubs for the ride no matter where they travel.",Aug 2019,The Points Guy
22,g33388,,,
23,g33388,,,
24,g33388,Living in a big city doesn’t mean you don’t have access to the wild outdoors.,Oct 2019,Outside Magazine
25,g33388,,,
26,g33388,,,
27,g33388,,Jan 2020,Tripoto
28,g33388,,,
29,g33388,,,
30,g33388,"Ice cream, churros, cupcakes, and cookies—every manner of sweet treat is included on this list. These TripSavvy Editors' Choice Award winners all ""wowed"" our team with their creative confections both simple and elaborate. Just make sure you save room for dessert!

",Oct 2019,TripSavvy
31,g33388,,,
32,g33388,,,
33,g33388,"This isn’t only an airport tool, as registered Clear members can utilize their fast-lane privileges outside of the travel space as well. Next time you're at the ball park, this Clear could be a game changer. 
",Oct 2019,The Points Guy
34,g33388,,,
35,g33388,,,
36,g33388,"Every bar and restaurant on this list has been open for at least 50 years, with some open 100+
",Oct 2019,The Denver Post
37,g33388,,,
38,g33388,,,
39,g33388,"Your 20s are a time to get out and explore new cultures, but don't forget to take advantage of the diverse destinations right here in the United States. Even if it's a quick weekend trip, it will feed that desire of wanderlust in just a few hours by simply hopping on a train or taking a road trip. Whether you're a foodie who's looking to try a new cuisine or a nature-lover who wants to hike the canyons, we've rounded up 2019's best places to travel in the US if you're in your 20s.",Dec 2019,PopSugar
40,g33388,,,
41,g33388,,,
42,g33388,"Did you know that aquarium scuba diving – and snorkeling – with fish is offered at several aquariums in the U.S., as well as in other countries around the world too? Some ""snorkel with the fish"" experiences are open to travelers age six and older, while a scuba certification required for most dives. These activities open up the opportunities for adventurous travelers to plumb the depths of an ocean environment, without ever actually stepping foot in the sea. Here's where you can go.",Jun 2019,TripSavvy
43,g33388,,,
44,g33388,,,
45,g33388,"We are The Points Guy, and we’re about to be your new best friend. Collectively, we’re a group of travel experts who have traveled the world and we’re going to show you the ins and outs of navigating that world — everything from credit cards to points and miles to aviation, and everything in between.",Jun 2019,The Points Guy
46,g33388,,,
47,g33388,,,
48,g33388,Did your go-to airport make the list?,Aug 2019,The Points Guy
49,g33388,,,
50,g33388,,,
51,g33388,"What's your honeymoon dream: A secluded beach? A bustling city? A gourmet getaway? Or would you rather go somewhere you've never been but has plenty to see and do? Read on for the best honeymoon destinations in the U.S., and recommendations for top things to do for newlyweds.

",Sep 2019,TripSavvy
52,g33388,,,
53,g33388,,,
54,g33388,"The year was 1969. The Boeing 747 jumbo jet made its debut, Neil Armstrong and Buzz Aldrin walked on the moon, and over in Tempe, Arizona a man named Phil Dexter unleashed another marvel of modern science: the US’s first wave pool. ",May 2019,Thrillist
55,g33388,,,
56,g33388,,,
57,g33388,"Get ready to uncover a world of wellness opportunities that will cultivate a healthy body, peaceful mind, and vibrant spirit. From a beach walking meditation in Vietnam, to rooftop yoga on a helipad overlooking Los Angeles, follow along as we celebrate and explore diverse Global Wellness Day activities at Four Seasons across the globe.",Jun 2019,Four Seasons Hotels and Resorts
58,g33388,,,
59,g33388,,,
60,g33388,"America’s biggest burgs have become thriving adventure hubs, home to a new breed of outdoor athletes who paddleboard before work, bike singletrack at lunch, and hit the climbing gym before dinner. Here’s where and how to join the fun.",Jul 2019,Outside Magazine
61,g33388,,,
62,g33388,,,
63,g33388,"With its incredible scenery and National Parks, bustling hip cities with thriving foodie scenes, and outdoor sports for all types of weather, Colorado has something for everyone.",Jun 2019,Fodor's Travel
64,g33388,,,
65,g33388,,,
66,g33388,Visiting Colorado? Don't forget your bike. ,Apr 2019,The Denver Post
67,g33388,,,
68,g33388,,,
69,g33388,,Feb 2020,Family Vacation Critic
70,g33388,,,
71,g33388,,,
72,g33388,,Aug 2019,EF Education First
73,g33388,,,
74,g33388,,,
75,g33388,"It's pride month, which means cities and communities across the globe are celebrating with parades, parties, and more. Look to the stars (and our guide) to find out the best LGBTQ-friendly destinations of 2019 for every Zodiac sign.
",Jun 2019,TripSavvy
76,g33388,,,
77,g33388,,,
78,g33388,"It’s entirely possible to find scenic, quiet places where you can get away and pitch a tent without actually going that far from the city. ",May 2019,Outside Magazine
79,g33388,,,
80,g33388,,,
81,g33388,"It's that time of year again where rainbow flags, stickers, and T-shirts are found in every direction you turn in honor of World Pride month. And while June is a month dedicated to celebrating, LGBTQ pride should be recognized all year long—and all over the world. In spirit of the season, we chose the top gay-friendly destinations to visit in 2019, using a mix of editorial insight and data from our Editors' Choice Awards.",Jun 2019,TripSavvy
82,g33388,,,
83,g33388,,,
84,g33388,Looking for restaurants to try? ,Sep 2019,The Denver Post
85,g33388,,,
86,g33388,,,
87,g33388,These are the steps you need to take if you plan on traveling with pot.,Apr 2019,The Points Guy
88,g33388,,,
89,g33388,,,
90,g33388,"While a program like Global Entry offers the same benefits, it also comes with a $100 price tag. That’s where the Mobile Passport App shines. Not only is it completely free, it takes just a few seconds to download and is easy to set up. No interviews needed!",Apr 2019,Airfarewatchdog
91,g33388,,,
92,g33388,,,
93,g33388,"The bar, which has a following in New York and Las Vegas, just opened in Denver",Jan 2020,The Denver Post
94,g33388,,,
95,g33388,,,
96,g33388,"The festival circuit doesn't stop at the end of summer. Here are nine awesome adventure, culture, and food festivals worth traveling for.",Oct 2019,Outside Magazine
97,g33388,,,
98,g33388,,,
99,g33388,The dogs and cats that call the following hotels home are the properties’ highest- maintenance guests.,Mar 2019,Fodor's Travel
100,g33388,,,
101,g33388,,,
102,g33388,"In order to take advantage of this historical moment, we’ve gathered a list of the very best pride parades from around the country.",Apr 2019,Matador Network
103,g33388,,,
104,g33388,,,
105,g33388,"We all complain about the drive to the airport, but getting some airports the commute is especially bad.
There are horribly situated airports are all over this country, and as cities rise, airports will only continue to be pushed further and further into the outskirts.If you are going to any of the airports on this list, make sure to give yourself plenty of time to get there so you don’t miss your flight.",Nov 2019,Passport Magazine
106,g33388,,,
107,g33388,,,
108,g33388,"No matter what day of the week, it’s time to get to a (former) church. From Denver to Dublin, these are the most gorgeous places in the world where you can grab a beer and/or a cocktail in an old church.",Apr 2019,Matador Network
109,g33388,,,
110,g33388,,,
111,g33388,"Travel site Kayak recently named Denver, Colorado, as the cheapest destination to visit this winter. The city is home to multiple museums, impressive parks, and a variety of shopping centers. From Denver's historic Larimer Square district to the lush Washington Park, here are 12 photos that will make you want to book a trip sooner rather than later.",Mar 2019,Business Insider
112,g33388,,,
113,g33388,,,
114,g33388,,Apr 2019,Family Vacation Critic
115,g33388,,,
116,g33388,,,
117,g33388,"Book your flight, learn about what to expect on your first dispensary visit, and get going to the best cities in the US for a cannabis vacation.",Apr 2019,Matador Network
118,g33388,,,
119,g33388,,,
120,g33388,"Green thumbs, unite! These Editors' Choice Award winners - some of the top parks and botanic gardens in the world - will boost you into bonafide ""plant mom"" status in no time.",Nov 2019,TripSavvy
121,g33388,,,
122,g33388,,,
123,g33388,"Cheers. Salute. Cin cin, Sláinte! These US 🍺 tours are the perfect way to get into the St Patrick’s Day spirit",Mar 2019,Tripadvisor
124,g33388,,,
125,g33388,,,
126,g33388,,Mar 2019,The Denver Post
127,g33388,,,
128,g33388,,,
