,CityID,Comments,Date,User
0,g54760,Traveling to Yellowstone from the Midwest? See these unforgettable attractions and largest monument carving (it's not Mount Rushmore).,Mar 2019,National Park Trips
1,g54760,,,
2,g54760,,,
3,g54760,"These towering pines (or sand piles, in some cases) are decked to the nines and shine brightly for celebrants around the world to enjoy.

",Dec 2018,Matador Network
4,g54760,,,
5,g54760,,,
6,g54760,,Sep 2013,limey52
7,g54760,,,
8,g54760,,,
9,g54760,,Sep 2013,limey52
10,g54760,,,
11,g54760,,,
12,g54760,,Jul 2018,tinaaustin
13,g54760,,,
14,g54760,,,
15,g54760,,Sep 2013,limey52
16,g54760,,,
17,g54760,,,
18,g54760,,Apr 2018,De C
19,g54760,,,
20,g54760,,,
21,g54760,,Jan 2017,Skeney57
22,g54760,,,
23,g54760,,,
24,g54760,,Aug 2013,columbiascjay
25,g54760,,,
26,g54760,,,
27,g54760,,Mar 2018,KatrinkaSD
28,g54760,,,
29,g54760,,,
30,g54760,,Apr 2018,De C
31,g54760,,,
32,g54760,,,
33,g54760,,Oct 2019,PIERREGOVINN
34,g54760,,,
35,g54760,,,
36,g54760,,Mar 2018,KatrinkaSD
37,g54760,,,
38,g54760,,,
39,g54760,,Oct 2019,PIERREGOVINN
40,g54760,,,
41,g54760,,,
42,g54760,,May 2017,RickP936
43,g54760,,,
44,g54760,,,
45,g54760,,Apr 2013,PIERREGOVINN
46,g54760,,,
47,g54760,,,
48,g54760,,Jan 2017,RickP936
49,g54760,,,
50,g54760,,,
51,g54760,,Apr 2018,De C
52,g54760,,,
53,g54760,,,
54,g54760,,Jun 2019,msam
55,g54760,,,
56,g54760,,,
57,g54760,,Apr 2019,ckrelly
58,g54760,,,
59,g54760,,,
60,g54760,,Jul 2019,Kate Illinois1
61,g54760,,,
62,g54760,,,
63,g54760,,Aug 2018,ommie7
64,g54760,,,
65,g54760,,,
66,g54760,,Jul 2018,Robyn
67,g54760,,,
68,g54760,,,
69,g54760,,Aug 2018,ommie7
70,g54760,,,
71,g54760,,,
72,g54760,,Sep 2012,Rebecca M
73,g54760,,,
74,g54760,,,
75,g54760,,Aug 2019,traveler53719
76,g54760,,,
77,g54760,,,
78,g54760,,Sep 2013,limey52
79,g54760,,,
80,g54760,,,
81,g54760,,Jun 2016,deb t
82,g54760,,,
83,g54760,,,
84,g54760,,Aug 2015,Sunjammerz2
85,g54760,,,
86,g54760,,,
87,g54760,,Aug 2015,Sunjammerz2
88,g54760,,,
89,g54760,,,
90,g54760,,Jan 2017,Skeney57
91,g54760,,,
92,g54760,,,
93,g54760,,Jun 2018,Daniel P
94,g54760,,,
95,g54760,,,
96,g54760,,May 2013,RestlessFeet
97,g54760,,,
98,g54760,,,
99,g54760,,Jul 2018,Robert S
100,g54760,,,
101,g54760,,,
102,g54760,,Jan 2013,Kate V
103,g54760,,,
104,g54760,,,
105,g54760,,Jul 2018,Robert S
106,g54760,,,
107,g54760,,,
